NodeID,X,Y,osmID
707,-7.3275322,112.7348963,2306391912
708,-7.3275631,112.7350739,2306391911
709,-7.3276221,112.7353333,320088372
710,-7.3267756,112.7354175,7628878468
711,-7.3268095,112.7354322,6956495491
712,-7.3268381,112.7354611,2306396610
713,-7.3268474,112.7354825,3674401161
714,-7.3268521,112.7354973,2306396609
715,-7.3268594,112.7355275,2306396608
716,-7.3275278,112.7358654,6956492280
717,-7.3274653,112.7358231,1719510022
718,-7.3285657,112.7403259,2306391938
719,-7.3284453,112.7397208,2306391954
720,-7.3283998,112.7395187,6009697533
721,-7.3279151,112.737146,1719510050
722,-7.3276424,112.7359237,271845657
723,-7.3275731,112.7356738,3674401169
724,-7.3275444,112.7356968,2306396590
725,-7.3275092,112.7357186,2306396589
726,-7.3274559,112.7357341,2306396588
727,-7.3273927,112.735734,2306396587
728,-7.3271873,112.7356066,6956492281
729,-7.3270452,112.7355641,1719509994
730,-7.326962,112.7355639,2306391910
731,-7.3268634,112.7355811,1719509977
732,-7.3268527,112.7355891,7628878464
733,-7.3268381,112.7356032,7628878466
734,-7.3268242,112.735626,7628878465
735,-7.3263423,112.7365195,6715011524
736,-7.3243319,112.7400468,1719509846
737,-7.3233226,112.7419221,5603456335
738,-7.3230508,112.7423709,5603456343
739,-7.3227651,112.7429043,4574563657
740,-7.3225119,112.7433425,1719509778
741,-7.3221508,112.7440061,1685016505
742,-7.3213671,112.7453585,5603478717
743,-7.321127,112.7458095,5594037296
744,-7.3209123,112.7456942,5594037297
745,-7.3217975,112.7441159,6734325608
746,-7.3226866,112.7425192,5603456348
747,-7.3232105,112.7415958,1719520011
748,-7.3234592,112.7411092,1719520024
749,-7.3234748,112.7410812,5603434515
750,-7.3236462,112.7407749,1719520028
751,-7.323659,112.740751,5603434506
752,-7.3238837,112.7403293,3375058707
753,-7.3241377,112.7398939,1719520051
754,-7.3247778,112.7387863,279079280
755,-7.3256088,112.7373069,279079278
756,-7.3261303,112.7363909,1719520108
757,-7.3265674,112.7356448,6734436383
758,-7.3266364,112.7355413,6901788107
759,-7.3267295,112.7354077,7628878469
760,-7.3267706,112.7353726,7628878467
761,-7.3267969,112.7353571,2306396602
762,-7.3268385,112.7353471,3674401157
763,-7.3268767,112.7353471,6956495492
764,-7.3269585,112.7353565,2306396601
765,-7.3270489,112.7353632,2306396600
766,-7.3271613,112.7353806,2306396599
767,-7.3272944,112.7354155,2306396598
768,-7.3274048,112.7354591,2306396597
769,-7.327535,112.7355077,3674401170
770,-7.327659,112.735505,2306396594
771,-7.3276806,112.7356123,7627979126
772,-7.3277032,112.7357136,2306396595
773,-7.327791,112.7361456,2306391909
774,-7.3278564,112.7364917,6009697558
775,-7.3279056,112.7367351,7628259617
776,-7.328466,112.7395052,1719578493
777,-7.3286282,112.7403081,3674401162
778,-7.3286269,112.7404738,3674401159
779,-7.328654,112.7406008,5606061271
780,-7.3287219,112.7409636,1719510066
781,-7.3288208,112.7414006,4624721810
782,-7.3288696,112.7416327,1719510067
783,-7.3290345,112.7424161,5606061273
784,-7.3290639,112.7424643,7652103750
785,-7.3290934,112.7425456,3674401168
786,-7.329161,112.7428325,2306391943
787,-7.3291884,112.7429808,2306391944
788,-7.3292073,112.7431346,2306391945
789,-7.3292269,112.7433135,2306391946
790,-7.3292355,112.7433957,2320721613
791,-7.3292406,112.7434485,7065586158
792,-7.3292543,112.7437123,4580686945
793,-7.3292657,112.7440194,2306391903
794,-7.3292858,112.7446497,2623237977
795,-7.3292929,112.7447383,2302694685
796,-7.3292209,112.7447446,2305814948
797,-7.3290225,112.744767,3234302821
798,-7.3284265,112.7448155,2302704469
799,-7.3282448,112.7448348,6734808418
800,-7.325836,112.7449527,2302704467
801,-7.3271065,112.7448348,2302706433
802,-7.3271185,112.7449525,2302706435
803,-7.3258176,112.7450885,2302704464
804,-7.3230735,112.7451739,1719509810
805,-7.3237213,112.7451349,2302704462
806,-7.3245449,112.7450639,2302706441
807,-7.3245544,112.7451925,2302706443
808,-7.3237409,112.7452595,1719509828
809,-7.3231021,112.7453114,2302704460
810,-7.3221678,112.745571,2302694687
811,-7.3222897,112.7454167,5603479923
812,-7.3223455,112.7453551,6734330501
813,-7.3223921,112.7453189,6734330499
814,-7.3224491,112.7452975,2302694686
815,-7.32289,112.745201,2302706439
816,-7.3229101,112.7453329,2302706437
817,-7.3225344,112.7454021,271845654
818,-7.3224546,112.7454422,6734330498
819,-7.3224025,112.7454907,2302704458
820,-7.3222925,112.7456048,271845651
821,-7.3218599,112.7461002,2302737059
822,-7.3219797,112.7461521,2302737058
