NodeID,X,Y,osmID
288,-7.2683666,112.7290285,2316622884
289,-7.2683547,112.7289611,2146086289
290,-7.2688254,112.7290388,9468038129
291,-7.2639535,112.7309676,11137737949
292,-7.2640378,112.7309378,5591898094
293,-7.2645872,112.7307216,5591898051
294,-7.2681227,112.7351654,5593668647
295,-7.2681376,112.7352382,1091081334
296,-7.2678069,112.7374242,4464323804
297,-7.2677707,112.7373581,8201067890
298,-7.267735,112.737272,4464323802
299,-7.2676876,112.7371066,7310983413
300,-7.2676803,112.7370577,8201067891
301,-7.2676698,112.7369622,4464323800
302,-7.2676714,112.7368175,5593668685
303,-7.2676845,112.736741,4464323801
304,-7.2677042,112.7366701,8201067892
305,-7.2677336,112.7365894,4464323803
306,-7.2678672,112.7362677,4464323805
307,-7.2679247,112.7361625,1682377494
308,-7.2679757,112.7360704,4464323807
309,-7.2680448,112.7359097,7310983411
310,-7.2680714,112.7358399,8201067893
311,-7.2680995,112.7357498,4464323809
312,-7.2681314,112.7355997,4464323811
313,-7.2681467,112.7354457,5593668687
314,-7.2681447,112.7353542,4464323812
315,-7.2681447,112.735313,5593668628
316,-7.2680887,112.7352827,5593668643
317,-7.2680434,112.7352673,5593668645
318,-7.2679942,112.7352639,5593668644
319,-7.2679177,112.735274,5593668650
320,-7.2678638,112.7352988,5593668648
321,-7.2678479,112.7353035,7310996216
322,-7.265401,112.740754,3750494967
323,-7.2654419,112.7406857,10941183276
324,-7.2654786,112.7406244,1091081253
325,-7.2655597,112.7405152,3750494964
326,-7.2657486,112.7402716,7229531451
327,-7.2657808,112.7402143,1091080745
328,-7.2657971,112.7401681,3750494961
329,-7.2658178,112.7400787,3750494925
330,-7.2658338,112.7400087,3750492724
331,-7.2658457,112.7399495,3750494941
332,-7.2658572,112.7398794,3750492723
333,-7.2659027,112.7396933,3750494927
334,-7.2659176,112.7395485,1091081686
335,-7.2659241,112.7394511,3750494926
336,-7.2659234,112.7394147,5593869115
