osmid,y,x,street_count,highway,geometry
414554367,-7.3374156,112.73039,2,,POINT (112.73039 -7.3374156)
414554368,-7.3375022,112.7308557,2,,POINT (112.7308557 -7.3375022)
414554370,-7.3377379,112.7314162,2,,POINT (112.7314162 -7.3377379)
414554371,-7.3379938,112.7319676,3,,POINT (112.7319676 -7.3379938)
414554372,-7.3381382,112.7322052,2,,POINT (112.7322052 -7.3381382)
414554373,-7.3383415,112.7324347,2,,POINT (112.7324347 -7.3383415)
414554374,-7.3387466,112.732877,2,,POINT (112.732877 -7.3387466)
414554375,-7.3388091,112.7329567,2,,POINT (112.7329567 -7.3388091)
414554376,-7.3389882,112.7332778,2,,POINT (112.7332778 -7.3389882)
414554377,-7.3391237,112.733547,3,,POINT (112.733547 -7.3391237)
414554378,-7.3392143,112.7337434,2,,POINT (112.7337434 -7.3392143)
414554379,-7.3393434,112.7342119,2,,POINT (112.7342119 -7.3393434)
414554380,-7.3393675,112.7343194,2,,POINT (112.7343194 -7.3393675)
414554382,-7.339533,112.7347881,2,,POINT (112.7347881 -7.339533)
414554383,-7.3396265,112.7350123,2,,POINT (112.7350123 -7.3396265)
414554384,-7.3397295,112.7353723,2,,POINT (112.7353723 -7.3397295)
414554385,-7.3397988,112.735713,3,,POINT (112.735713 -7.3397988)
414554388,-7.3400111,112.7369015,2,,POINT (112.7369015 -7.3400111)
414554389,-7.3399991,112.73701,3,,POINT (112.73701 -7.3399991)
414554390,-7.3399228,112.7370953,2,,POINT (112.7370953 -7.3399228)
414554391,-7.3398072,112.7371657,2,,POINT (112.7371657 -7.3398072)
414554392,-7.3395592,112.7372846,3,,POINT (112.7372846 -7.3395592)
414554395,-7.3384769,112.7374745,3,,POINT (112.7374745 -7.3384769)
414555413,-7.340008,112.7396945,2,,POINT (112.7396945 -7.340008)
414555414,-7.3399791,112.7390021,3,,POINT (112.7390021 -7.3399791)
414555415,-7.3399373,112.7387166,2,,POINT (112.7387166 -7.3399373)
414555416,-7.3397965,112.7383923,2,,POINT (112.7383923 -7.3397965)
1719578490,-7.3284772,112.7365848,4,,POINT (112.7365848 -7.3284772)
1719578515,-7.3288813,112.7362886,3,,POINT (112.7362886 -7.3288813)
1719578520,-7.3290722,112.7393094,3,,POINT (112.7393094 -7.3290722)
1719578546,-7.3294983,112.739121,3,,POINT (112.739121 -7.3294983)
1719578638,-7.3304609,112.7354286,3,,POINT (112.7354286 -7.3304609)
1719578655,-7.3305643,112.7386055,2,,POINT (112.7386055 -7.3305643)
1719578717,-7.3309727,112.7374299,3,,POINT (112.7374299 -7.3309727)
1719578721,-7.3310346,112.735098,3,,POINT (112.735098 -7.3310346)
1719578746,-7.3311744,112.7373816,2,,POINT (112.7373816 -7.3311744)
1719578747,-7.3311822,112.738333,4,,POINT (112.738333 -7.3311822)
1719578771,-7.3313142,112.7393031,1,,POINT (112.7393031 -7.3313142)
1719578776,-7.3312804,112.7370593,2,,POINT (112.7370593 -7.3312804)
1719578778,-7.331306,112.7368462,3,,POINT (112.7368462 -7.331306)
1719578789,-7.3313654,112.7364856,2,,POINT (112.7364856 -7.3313654)
1719578799,-7.3313846,112.7362729,2,,POINT (112.7362729 -7.3313846)
1719578811,-7.3314362,112.7348508,4,,POINT (112.7348508 -7.3314362)
1719578814,-7.3314659,112.7382352,2,,POINT (112.7382352 -7.3314659)
1719578818,-7.331598,112.7382232,2,,POINT (112.7382232 -7.331598)
1719578825,-7.3318117,112.7369629,2,,POINT (112.7369629 -7.3318117)
1719578878,-7.333105,112.7340241,3,,POINT (112.7340241 -7.333105)
1719578936,-7.3340219,112.7336553,4,,POINT (112.7336553 -7.3340219)
1719579181,-7.3370396,112.7386382,3,,POINT (112.7386382 -7.3370396)
1719579206,-7.3374229,112.7407763,2,,POINT (112.7407763 -7.3374229)
1719579214,-7.3375132,112.74143,2,,POINT (112.74143 -7.3375132)
1719641669,-7.3339479,112.7336822,4,,POINT (112.7336822 -7.3339479)
1719641682,-7.3346113,112.7308607,2,,POINT (112.7308607 -7.3346113)
1719641687,-7.3346417,112.7334264,2,,POINT (112.7334264 -7.3346417)
1719641692,-7.3347911,112.7307621,2,,POINT (112.7307621 -7.3347911)
1719641702,-7.3348857,112.7317734,2,,POINT (112.7317734 -7.3348857)
1719641707,-7.3349479,112.731967,3,,POINT (112.731967 -7.3349479)
1719641711,-7.3350017,112.7306376,2,,POINT (112.7306376 -7.3350017)
1719641720,-7.3353035,112.7384677,3,,POINT (112.7384677 -7.3353035)
1719641726,-7.3354031,112.7331511,3,,POINT (112.7331511 -7.3354031)
1719641752,-7.3354676,112.7375993,2,,POINT (112.7375993 -7.3354676)
1719641759,-7.3355725,112.737045,2,,POINT (112.737045 -7.3355725)
1719641766,-7.3356596,112.7371193,2,,POINT (112.7371193 -7.3356596)
1719641774,-7.3356196,112.7368501,2,,POINT (112.7368501 -7.3356196)
1719641779,-7.3359167,112.7313129,3,,POINT (112.7313129 -7.3359167)
1719641785,-7.3360256,112.7316132,3,,POINT (112.7316132 -7.3360256)
1719641788,-7.336171,112.7335384,2,,POINT (112.7335384 -7.336171)
1719641791,-7.3362421,112.7337582,2,,POINT (112.7337582 -7.3362421)
1719641794,-7.3362772,112.7339007,2,,POINT (112.7339007 -7.3362772)
1719641797,-7.336292,112.7322245,2,,POINT (112.7322245 -7.336292)
1719641801,-7.3363728,112.7342856,3,,POINT (112.7342856 -7.3363728)
1719641825,-7.3363614,112.738049,2,,POINT (112.738049 -7.3363614)
1719641833,-7.3364736,112.7379539,3,,POINT (112.7379539 -7.3364736)
1719641839,-7.336483,112.734692,1,,POINT (112.734692 -7.336483)
1719641846,-7.3364566,112.7365108,3,,POINT (112.7365108 -7.3364566)
1719641852,-7.3366305,112.7327435,3,,POINT (112.7327435 -7.3366305)
1719641858,-7.3367145,112.7368114,3,,POINT (112.7368114 -7.3367145)
1719641866,-7.3367273,112.7368611,2,,POINT (112.7368611 -7.3367273)
1719641870,-7.3367473,112.7370224,3,,POINT (112.7370224 -7.3367473)
1719641875,-7.3369862,112.7333809,2,,POINT (112.7333809 -7.3369862)
1719641879,-7.3372012,112.7340312,3,,POINT (112.7340312 -7.3372012)
1719641881,-7.3374461,112.7347199,2,,POINT (112.7347199 -7.3374461)
1719641913,-7.3373692,112.7300852,4,,POINT (112.7300852 -7.3373692)
1719641921,-7.3374584,112.736155,2,,POINT (112.736155 -7.3374584)
1719641925,-7.3374339,112.7310133,2,,POINT (112.7310133 -7.3374339)
1719641936,-7.3375369,112.7309867,3,,POINT (112.7309867 -7.3375369)
1719641943,-7.3376219,112.7346974,3,,POINT (112.7346974 -7.3376219)
1719641945,-7.3376272,112.7350444,3,,POINT (112.7350444 -7.3376272)
1719641974,-7.3383485,112.7345464,2,,POINT (112.7345464 -7.3383485)
1719641997,-7.3385199,112.7346113,2,,POINT (112.7346113 -7.3385199)
1719642020,-7.3389975,112.7298718,2,,POINT (112.7298718 -7.3389975)
1719642024,-7.3389216,112.7399574,2,,POINT (112.7399574 -7.3389216)
1719642031,-7.3389921,112.7407397,3,,POINT (112.7407397 -7.3389921)
1719642037,-7.3390457,112.7416041,4,,POINT (112.7416041 -7.3390457)
1719642052,-7.3400559,112.7381837,2,,POINT (112.7381837 -7.3400559)
1719642056,-7.3400963,112.7378183,3,,POINT (112.7378183 -7.3400963)
1719642060,-7.3400292,112.73709,2,,POINT (112.73709 -7.3400292)
1719642100,-7.3401551,112.738985,2,,POINT (112.738985 -7.3401551)
1719642108,-7.3402916,112.7352676,2,,POINT (112.7352676 -7.3402916)
1719642111,-7.3404745,112.7377691,3,,POINT (112.7377691 -7.3404745)
1719642115,-7.3405609,112.7390096,3,,POINT (112.7390096 -7.3405609)
1719642122,-7.3405266,112.7383631,3,,POINT (112.7383631 -7.3405266)
1719642129,-7.3405899,112.7357993,3,,POINT (112.7357993 -7.3405899)
1719642200,-7.341001,112.7352433,4,,POINT (112.7352433 -7.341001)
1719642205,-7.3410388,112.7357707,3,,POINT (112.7357707 -7.3410388)
1719642214,-7.3411192,112.736742,3,,POINT (112.736742 -7.3411192)
1719642219,-7.3411138,112.7369436,2,,POINT (112.7369436 -7.3411138)
1719642222,-7.3411209,112.7389337,3,,POINT (112.7389337 -7.3411209)
1719642236,-7.3413845,112.740979,3,,POINT (112.740979 -7.3413845)
1719642242,-7.3413858,112.738893,2,,POINT (112.738893 -7.3413858)
1719642256,-7.3415719,112.7425963,3,,POINT (112.7425963 -7.3415719)
1719642260,-7.3418352,112.7409275,4,,POINT (112.7409275 -7.3418352)
1719642263,-7.3419782,112.7388231,3,,POINT (112.7388231 -7.3419782)
1719642270,-7.3420388,112.7393305,3,,POINT (112.7393305 -7.3420388)
1719642273,-7.3420396,112.742511,3,,POINT (112.742511 -7.3420396)
1719642299,-7.3422293,112.7408679,4,,POINT (112.7408679 -7.3422293)
1719642304,-7.3422563,112.7375743,2,,POINT (112.7375743 -7.3422563)
1719642309,-7.3424271,112.7424275,3,,POINT (112.7424275 -7.3424271)
1719642311,-7.3424164,112.7392644,3,,POINT (112.7392644 -7.3424164)
1719642314,-7.3425833,112.7366524,1,,POINT (112.7366524 -7.3425833)
1719642326,-7.3426209,112.7408203,4,,POINT (112.7408203 -7.3426209)
1719642329,-7.3428024,112.7423471,3,,POINT (112.7423471 -7.3428024)
1719642333,-7.3427965,112.7392032,3,,POINT (112.7392032 -7.3427965)
1719642341,-7.3428189,112.7386916,1,,POINT (112.7386916 -7.3428189)
1719642357,-7.342841,112.7391921,1,,POINT (112.7391921 -7.342841)
1719642364,-7.3429303,112.7375163,2,,POINT (112.7375163 -7.3429303)
1719642368,-7.3430044,112.7407809,3,,POINT (112.7407809 -7.3430044)
1719642385,-7.3431852,112.7422239,2,,POINT (112.7422239 -7.3431852)
1719642397,-7.3431735,112.7374774,2,,POINT (112.7374774 -7.3431735)
1719642400,-7.3431533,112.7422667,2,,POINT (112.7422667 -7.3431533)
1719642446,-7.3437573,112.7372934,2,,POINT (112.7372934 -7.3437573)
1719642465,-7.3443859,112.7371794,2,,POINT (112.7371794 -7.3443859)
3217332325,-7.3398292,112.7358647,3,,POINT (112.7358647 -7.3398292)
3217332326,-7.3409736,112.7346448,4,,POINT (112.7346448 -7.3409736)
3217332327,-7.3401612,112.7346463,3,,POINT (112.7346463 -7.3401612)
3217333621,-7.3401099,112.7344216,3,,POINT (112.7344216 -7.3401099)
3674468321,-7.333987,112.7306165,2,,POINT (112.7306165 -7.333987)
3674473425,-7.3368805,112.7378506,3,,POINT (112.7378506 -7.3368805)
3674473426,-7.3369789,112.7383763,3,,POINT (112.7383763 -7.3369789)
3826351304,-7.3373743,112.7301397,2,traffic_signals,POINT (112.7301397 -7.3373743)
3826351305,-7.3374868,112.7300708,2,traffic_signals,POINT (112.7300708 -7.3374868)
3826351306,-7.3372673,112.7300964,2,traffic_signals,POINT (112.7300964 -7.3372673)
4188794757,-7.335392,112.7379424,3,,POINT (112.7379424 -7.335392)
4188794758,-7.3360426,112.737629,2,,POINT (112.737629 -7.3360426)
4520332225,-7.3337078,112.7306539,2,,POINT (112.7306539 -7.3337078)
4545966473,-7.3392727,112.7334981,2,,POINT (112.7334981 -7.3392727)
4545966474,-7.3396413,112.733409,2,,POINT (112.733409 -7.3396413)
4545966475,-7.3397184,112.7333908,2,,POINT (112.7333908 -7.3397184)
4545966480,-7.3398118,112.7333595,2,,POINT (112.7333595 -7.3398118)
4580558438,-7.3395248,112.7415611,2,,POINT (112.7415611 -7.3395248)
4616117080,-7.3346568,112.7334204,2,,POINT (112.7334204 -7.3346568)
4617661818,-7.3286522,112.7394641,3,,POINT (112.7394641 -7.3286522)
4617662002,-7.3317195,112.7374854,1,,POINT (112.7374854 -7.3317195)
4617662003,-7.3317436,112.7378391,2,,POINT (112.7378391 -7.3317436)
4617662004,-7.3318251,112.7346132,3,,POINT (112.7346132 -7.3318251)
4617662006,-7.3319538,112.7349664,2,,POINT (112.7349664 -7.3319538)
4617662007,-7.3320935,112.7353365,1,,POINT (112.7353365 -7.3320935)
4617662009,-7.3321626,112.7379356,3,,POINT (112.7379356 -7.3321626)
4617662010,-7.3322225,112.7376017,2,,POINT (112.7376017 -7.3322225)
4617662014,-7.3325245,112.7363142,2,,POINT (112.7363142 -7.3325245)
4617662017,-7.3325843,112.7358327,3,,POINT (112.7358327 -7.3325843)
4617662019,-7.3326329,112.7354472,4,,POINT (112.7354472 -7.3326329)
4617662020,-7.3326461,112.7380282,3,,POINT (112.7380282 -7.3326461)
4617662022,-7.3327134,112.7349488,3,,POINT (112.7349488 -7.3327134)
4617662024,-7.3327222,112.7376487,3,,POINT (112.7376487 -7.3327222)
4617662027,-7.3327949,112.7344702,3,,POINT (112.7344702 -7.3327949)
4617662030,-7.3328698,112.7354878,3,,POINT (112.7354878 -7.3328698)
4617662035,-7.3329554,112.7349992,3,,POINT (112.7349992 -7.3329554)
4617662038,-7.3329936,112.7380872,2,,POINT (112.7380872 -7.3329936)
4617662042,-7.3330618,112.7377157,2,,POINT (112.7377157 -7.3330618)
4617662044,-7.3333068,112.7355019,2,,POINT (112.7355019 -7.3333068)
4617662046,-7.3333758,112.7350719,3,,POINT (112.7350719 -7.3333758)
4617662047,-7.3334609,112.7345857,3,,POINT (112.7345857 -7.3334609)
4617662061,-7.3356377,112.7349799,1,,POINT (112.7349799 -7.3356377)
4636656661,-7.341054,112.7380479,1,,POINT (112.7380479 -7.341054)
4636656662,-7.3410508,112.7379608,2,,POINT (112.7379608 -7.3410508)
4636656663,-7.3410457,112.7378499,2,,POINT (112.7378499 -7.3410457)
4636656664,-7.341043,112.7377587,2,,POINT (112.7377587 -7.341043)
4636656665,-7.3410474,112.7377074,3,,POINT (112.7377074 -7.3410474)
4636656666,-7.3371147,112.735086,2,,POINT (112.735086 -7.3371147)
4636656667,-7.3370581,112.7350981,1,,POINT (112.7350981 -7.3370581)
4636656669,-7.3371681,112.7350723,2,,POINT (112.7350723 -7.3371681)
4636656670,-7.3372004,112.7350636,2,,POINT (112.7350636 -7.3372004)
4636656671,-7.3372895,112.7350391,2,,POINT (112.7350391 -7.3372895)
4636656672,-7.3373093,112.7350336,2,,POINT (112.7350336 -7.3373093)
4636656673,-7.3374478,112.7349999,2,,POINT (112.7349999 -7.3374478)
4636656674,-7.3376268,112.7349591,3,,POINT (112.7349591 -7.3376268)
4636656675,-7.3369283,112.7313583,1,,POINT (112.7313583 -7.3369283)
4636656676,-7.3369086,112.7312701,2,,POINT (112.7312701 -7.3369086)
4636656677,-7.3368771,112.7311128,3,,POINT (112.7311128 -7.3368771)
4636656678,-7.3404663,112.7371267,1,,POINT (112.7371267 -7.3404663)
4636656683,-7.3405277,112.7377616,3,,POINT (112.7377616 -7.3405277)
4636656684,-7.3380397,112.7350539,1,,POINT (112.7350539 -7.3380397)
4636656685,-7.3379499,112.7350596,2,,POINT (112.7350596 -7.3379499)
4636656686,-7.3378595,112.7350676,2,,POINT (112.7350676 -7.3378595)
4636656687,-7.337828,112.7350691,2,,POINT (112.7350691 -7.337828)
4636656688,-7.3376268,112.7350763,3,,POINT (112.7350763 -7.3376268)
4636657793,-7.3363922,112.730909,1,,POINT (112.730909 -7.3363922)
4636657794,-7.3362658,112.7309285,2,,POINT (112.7309285 -7.3362658)
4636657795,-7.3361793,112.7309278,2,,POINT (112.7309278 -7.3361793)
4636657796,-7.3361095,112.7309412,2,,POINT (112.7309412 -7.3361095)
4636657797,-7.3360284,112.7309533,2,,POINT (112.7309533 -7.3360284)
4636657798,-7.3357961,112.7310171,3,,POINT (112.7310171 -7.3357961)
4636657802,-7.3380118,112.7348547,1,,POINT (112.7348547 -7.3380118)
4636657803,-7.33792,112.7348597,2,,POINT (112.7348597 -7.33792)
4636657804,-7.3378665,112.7348631,2,,POINT (112.7348631 -7.3378665)
4636657805,-7.3378152,112.7348665,2,,POINT (112.7348665 -7.3378152)
4636657806,-7.3376236,112.7348848,3,,POINT (112.7348848 -7.3376236)
4636657807,-7.33846,112.7342502,1,,POINT (112.7342502 -7.33846)
4636657808,-7.3386688,112.7342026,2,,POINT (112.7342026 -7.3386688)
4636657809,-7.3387075,112.7341959,2,,POINT (112.7341959 -7.3387075)
4636657810,-7.3388049,112.7341821,2,,POINT (112.7341821 -7.3388049)
4636657811,-7.3390293,112.7341433,2,,POINT (112.7341433 -7.3390293)
4636657812,-7.3391035,112.7341262,2,,POINT (112.7341262 -7.3391035)
4636657813,-7.3393151,112.7340764,3,,POINT (112.7340764 -7.3393151)
4636657814,-7.3401995,112.734858,2,,POINT (112.734858 -7.3401995)
4636657815,-7.3400196,112.7340422,2,,POINT (112.7340422 -7.3400196)
4636657816,-7.3380129,112.7397952,1,,POINT (112.7397952 -7.3380129)
4636657817,-7.3380568,112.7397878,2,,POINT (112.7397878 -7.3380568)
4636657818,-7.3383142,112.7397221,2,,POINT (112.7397221 -7.3383142)
4636657819,-7.3384725,112.7396778,2,,POINT (112.7396778 -7.3384725)
4636657820,-7.3386421,112.7396383,2,,POINT (112.7396383 -7.3386421)
4636657821,-7.3388705,112.7396066,3,,POINT (112.7396066 -7.3388705)
4636657822,-7.3430715,112.7369442,1,,POINT (112.7369442 -7.3430715)
4636657823,-7.3430782,112.7370441,2,,POINT (112.7370441 -7.3430782)
4636657824,-7.3431034,112.7372285,2,,POINT (112.7372285 -7.3431034)
4636657825,-7.3431184,112.7373073,2,,POINT (112.7373073 -7.3431184)
4636657826,-7.3431254,112.7373566,2,,POINT (112.7373566 -7.3431254)
4636657827,-7.3431417,112.7374397,2,,POINT (112.7374397 -7.3431417)
4636657828,-7.3431495,112.7374831,3,,POINT (112.7374831 -7.3431495)
4636657831,-7.3360874,112.7331616,1,,POINT (112.7331616 -7.3360874)
4636657834,-7.3359998,112.7329556,3,,POINT (112.7329556 -7.3359998)
4636657836,-7.3363175,112.7340605,3,,POINT (112.7340605 -7.3363175)
4636657843,-7.3371384,112.7338116,4,,POINT (112.7338116 -7.3371384)
4636657844,-7.337483,112.7340305,2,,POINT (112.7340305 -7.337483)
4636657845,-7.3377459,112.7339911,1,,POINT (112.7339911 -7.3377459)
4636657847,-7.3376934,112.7339982,2,,POINT (112.7339982 -7.3376934)
4636657848,-7.337658,112.7340049,2,,POINT (112.7340049 -7.337658)
4636657849,-7.3375822,112.7340165,2,,POINT (112.7340165 -7.3375822)
4636657850,-7.3375313,112.7340239,2,,POINT (112.7340239 -7.3375313)
4636657852,-7.3372092,112.7340655,3,,POINT (112.7340655 -7.3372092)
4636657853,-7.3394776,112.7324937,1,,POINT (112.7324937 -7.3394776)
4636657854,-7.3392032,112.7325531,2,,POINT (112.7325531 -7.3392032)
4636657855,-7.3389159,112.7326194,2,,POINT (112.7326194 -7.3389159)
4636657856,-7.3388561,112.7325892,2,,POINT (112.7325892 -7.3388561)
4636657857,-7.3387703,112.73261,2,,POINT (112.73261 -7.3387703)
4636657858,-7.3387277,112.732592,2,,POINT (112.732592 -7.3387277)
4636657859,-7.3385444,112.7326497,3,,POINT (112.7326497 -7.3385444)
4636657860,-7.3377828,112.7384501,1,,POINT (112.7384501 -7.3377828)
4636657861,-7.3379257,112.7384097,2,,POINT (112.7384097 -7.3379257)
4636657862,-7.3380401,112.7383834,2,,POINT (112.7383834 -7.3380401)
4636657863,-7.3380986,112.7383706,2,,POINT (112.7383706 -7.3380986)
4636657864,-7.3382044,112.7383861,2,,POINT (112.7383861 -7.3382044)
4636657865,-7.3383098,112.7383756,2,,POINT (112.7383756 -7.3383098)
4636657866,-7.3384114,112.7383549,2,,POINT (112.7383549 -7.3384114)
4636657867,-7.3386392,112.7383033,3,,POINT (112.7383033 -7.3386392)
4636657874,-7.3432817,112.7371385,1,,POINT (112.7371385 -7.3432817)
4636657875,-7.3433008,112.7372176,2,,POINT (112.7372176 -7.3433008)
4636657876,-7.3433098,112.7372628,2,,POINT (112.7372628 -7.3433098)
4636657877,-7.3433158,112.7372883,2,,POINT (112.7372883 -7.3433158)
4636657878,-7.3433227,112.7373175,2,,POINT (112.7373175 -7.3433227)
4636657879,-7.3433307,112.7373473,2,,POINT (112.7373473 -7.3433307)
4636657880,-7.3433563,112.737439,3,,POINT (112.737439 -7.3433563)
4636657884,-7.3363808,112.7323734,2,,POINT (112.7323734 -7.3363808)
4636658000,-7.3384927,112.7313761,2,,POINT (112.7313761 -7.3384927)
4636658001,-7.3382234,112.7314432,2,,POINT (112.7314432 -7.3382234)
4636658003,-7.3378011,112.731549,3,,POINT (112.731549 -7.3378011)
4636658010,-7.3436547,112.7366089,1,,POINT (112.7366089 -7.3436547)
4636658011,-7.3437878,112.7370789,2,,POINT (112.7370789 -7.3437878)
4636658012,-7.3437918,112.7370947,2,,POINT (112.7370947 -7.3437918)
4636658013,-7.343827,112.7372027,2,,POINT (112.7372027 -7.343827)
4636658014,-7.3438542,112.7372731,3,,POINT (112.7372731 -7.3438542)
4636658015,-7.3372694,112.7316379,1,,POINT (112.7316379 -7.3372694)
4636658016,-7.3372455,112.7315507,2,,POINT (112.7315507 -7.3372455)
4636658017,-7.3371776,112.7313093,2,,POINT (112.7313093 -7.3371776)
4636658018,-7.3371477,112.7311833,2,,POINT (112.7311833 -7.3371477)
4636658019,-7.3371233,112.73107,3,,POINT (112.73107 -7.3371233)
4636658025,-7.3423519,112.7387737,2,,POINT (112.7387737 -7.3423519)
4636658030,-7.3439664,112.7366827,1,,POINT (112.7366827 -7.3439664)
4636658031,-7.3440063,112.7368668,2,,POINT (112.7368668 -7.3440063)
4636658032,-7.3440112,112.7369164,2,,POINT (112.7369164 -7.3440112)
4636658033,-7.344014,112.7369824,2,,POINT (112.7369824 -7.344014)
4636658034,-7.3440228,112.7370269,2,,POINT (112.7370269 -7.3440228)
4636658035,-7.344037,112.737077,2,,POINT (112.737077 -7.344037)
4636658036,-7.3440649,112.737165,2,,POINT (112.737165 -7.3440649)
4636658037,-7.344083,112.7372415,3,,POINT (112.7372415 -7.344083)
4636658038,-7.3353472,112.7310691,1,,POINT (112.7310691 -7.3353472)
4636658039,-7.3353379,112.730996,2,,POINT (112.730996 -7.3353379)
4636658040,-7.3353259,112.73087,2,,POINT (112.73087 -7.3353259)
4636658041,-7.3353046,112.7307144,2,,POINT (112.7307144 -7.3353046)
