u,v,key,osmid,name,highway,oneway,reversed,length,travel_time,regulated_max_speed,computed_max_speed,capacity,lanes,width,access,bridge,service,geometry
6709405267,6722325539,0,586746277,,service,False,True,1.079,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7369198 -7.3326548, 112.7369113 -7.33265)"
6709405268,6722325541,0,586746277,,service,False,False,2.372,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7368806 -7.3326489, 112.7369021 -7.3326482)"
6709405268,5605885557,0,586746277,,service,False,True,12.105,1.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7368806 -7.3326489, 112.7367744 -7.3326764)"
6709416751,6709416752,0,586746285,,residential,False,False,6.706,0.8,30,25.0,2000.0,2,4,permissive,,,"LINESTRING (112.7386415 -7.3317178, 112.7385825 -7.3317324)"
6709416751,5605885573,0,586746285,,residential,False,True,2.585,0.3,30,25.0,2000.0,2,4,permissive,,,"LINESTRING (112.7386415 -7.3317178, 112.7386643 -7.3317124)"
6709416752,5605885572,0,586746285,,residential,False,False,7.426,0.9,30,25.0,2000.0,2,4,permissive,,,"LINESTRING (112.7385825 -7.3317324, 112.7385155 -7.331739)"
6709416752,6709416751,0,586746285,,residential,False,True,6.706,0.8,30,25.0,2000.0,2,4,permissive,,,"LINESTRING (112.7385825 -7.3317324, 112.7386415 -7.3317178)"
6709416753,5605885571,0,586746285,,residential,False,False,3.296,0.4,30,25.0,2000.0,2,4,permissive,,,"LINESTRING (112.7384269 -7.3317337, 112.7383975 -7.3317284)"
6709416753,5605885572,0,586746285,,residential,False,True,9.789,1.2,30,25.0,2000.0,2,4,permissive,,,"LINESTRING (112.7384269 -7.3317337, 112.7385155 -7.331739)"
6709416754,1719578818,0,586746285,,residential,False,False,9.619,1.2,30,25.0,2000.0,2,4,permissive,,,"LINESTRING (112.7382834 -7.3316606, 112.7382232 -7.331598)"
6709416754,5605885571,0,586746285,,residential,False,True,14.669,1.8,30,25.0,2000.0,2,4,permissive,,,"LINESTRING (112.7382834 -7.3316606, 112.7383975 -7.3317284)"
6709416755,6709416756,0,159869870,Jalan Jemur Andayani XVII,residential,False,False,1.901,0.2,30,25.0,2000.0,1,4,permissive,,,"LINESTRING (112.7382097 -7.3315552, 112.7382123 -7.3315721)"
6709416755,6709416757,0,159869870,Jalan Jemur Andayani XVII,residential,False,True,2.407,0.3,30,25.0,2000.0,1,4,permissive,,,"LINESTRING (112.7382097 -7.3315552, 112.738215 -7.3315342)"
6709416756,1719578818,0,159869870,Jalan Jemur Andayani XVII,residential,False,False,3.121,0.4,30,25.0,2000.0,1,4,permissive,,,"LINESTRING (112.7382123 -7.3315721, 112.7382232 -7.331598)"
6709416756,6709416755,0,159869870,Jalan Jemur Andayani XVII,residential,False,True,1.901,0.2,30,25.0,2000.0,1,4,permissive,,,"LINESTRING (112.7382123 -7.3315721, 112.7382097 -7.3315552)"
6709416757,6709416755,0,159869870,Jalan Jemur Andayani XVII,residential,False,False,2.407,0.3,30,25.0,2000.0,1,4,permissive,,,"LINESTRING (112.738215 -7.3315342, 112.7382097 -7.3315552)"
6709416757,1719578814,0,159869870,Jalan Jemur Andayani XVII,residential,False,True,7.915,0.9,30,25.0,2000.0,1,4,permissive,,,"LINESTRING (112.738215 -7.3315342, 112.7382352 -7.3314659)"
6709416758,1719578814,0,159869870,Jalan Jemur Andayani XVII,residential,False,False,14.975,1.8,30,25.0,2000.0,1,4,permissive,,,"LINESTRING (112.7382834 -7.33134, 112.7382352 -7.3314659)"
6709416758,6709416759,0,159869870,Jalan Jemur Andayani XVII,residential,False,True,10.154,1.2,30,25.0,2000.0,1,4,permissive,,,"LINESTRING (112.7382834 -7.33134, 112.7383129 -7.3312535)"
6709416759,6709416758,0,159869870,Jalan Jemur Andayani XVII,residential,False,False,10.154,1.2,30,25.0,2000.0,1,4,permissive,,,"LINESTRING (112.7383129 -7.3312535, 112.7382834 -7.33134)"
6709416759,1719578747,0,159869870,Jalan Jemur Andayani XVII,residential,False,True,8.232,1.0,30,25.0,2000.0,1,4,permissive,,,"LINESTRING (112.7383129 -7.3312535, 112.738333 -7.3311822)"
6709416760,6709137016,0,467091999,Jalan Jemur Andayani I,residential,False,False,2.225,0.3,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7375814 -7.3322349, 112.7375666 -7.3322485)"
6709416760,4617662010,0,467091999,Jalan Jemur Andayani I,residential,False,True,2.629,0.3,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7375814 -7.3322349, 112.7376017 -7.3322225)"
6709416761,6709137017,0,467091999,Jalan Jemur Andayani I,residential,False,False,1.788,0.2,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7375616 -7.3322631, 112.7375632 -7.3322791)"
6709416761,6709137016,0,467091999,Jalan Jemur Andayani I,residential,False,True,1.715,0.2,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7375616 -7.3322631, 112.7375666 -7.3322485)"
6709416762,6709416763,0,586746267,,service,False,False,4.762,0.6,30,25.0,2000.0,2,4,,,,"LINESTRING (112.737344 -7.3323539, 112.7373014 -7.3323609)"
6709416762,5605885542,0,586746267,,service,False,True,4.282,0.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.737344 -7.3323539, 112.7373822 -7.332347)"
6709416763,6709416764,0,586746267,,service,False,False,4.735,0.6,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7373014 -7.3323609, 112.7372588 -7.3323662)"
6709416763,6709416762,0,586746267,,service,False,True,4.762,0.6,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7373014 -7.3323609, 112.737344 -7.3323539)"
6709416764,6709137008,0,586746267,,service,False,False,4.029,0.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372588 -7.3323662, 112.7372229 -7.3323729)"
6709416764,6709416763,0,586746267,,service,False,True,4.735,0.6,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372588 -7.3323662, 112.7373014 -7.3323609)"
6722325500,5639045739,0,467091996,Jalan Jemur Andayani I,residential,False,False,2.457,0.3,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7355523 -7.333268, 112.7355523 -7.3332459)"
6722325500,6722325501,0,467091996,Jalan Jemur Andayani I,residential,False,True,2.132,0.3,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7355523 -7.333268, 112.7355444 -7.3332855)"
6722325501,6722325500,0,467091996,Jalan Jemur Andayani I,residential,False,False,2.132,0.3,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7355444 -7.3332855, 112.7355523 -7.333268)"
6722325501,5639045740,0,467091996,Jalan Jemur Andayani I,residential,False,True,2.442,0.3,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7355444 -7.3332855, 112.7355267 -7.3332987)"
6722325502,9189322747,0,587073135,,residential,False,False,2.543,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.737596 -7.3364726, 112.7375909 -7.3364949)"
6722325502,5608391690,0,587073135,,residential,False,True,12.083,1.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.737596 -7.3364726, 112.7376306 -7.3363695)"
6722325503,5608391689,0,587073135,,residential,False,False,13.026,1.6,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7375876 -7.3365226, 112.7375752 -7.3366391)"
6722325503,9189322747,0,587073135,,residential,False,True,3.102,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7375876 -7.3365226, 112.7375909 -7.3364949)"
6722325508,9570537318,0,159869715,Jalan Jemur Andayani XXI,residential,False,False,97.956,11.8,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7364019 -7.3307228, 112.7355447 -7.3304921)"
6722325508,1719578717,0,159869715,Jalan Jemur Andayani XXI,residential,False,True,116.73,14.0,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7364019 -7.3307228, 112.7374299 -7.3309727)"
6722325511,4636657855,0,469305708,Gang Pradhana,living_street,False,False,1.459,0.3,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7326186 -7.3389028, 112.7326194 -7.3389159)"
6722325511,6722325512,0,469305708,Gang Pradhana,living_street,False,True,1.429,0.3,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7326186 -7.3389028, 112.7326119 -7.3388918)"
6722325512,6722325511,0,469305708,Gang Pradhana,living_street,False,False,1.429,0.3,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7326119 -7.3388918, 112.7326186 -7.3389028)"
6722325512,6722325514,0,469305708,Gang Pradhana,living_street,False,True,2.2,0.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7326119 -7.3388918, 112.7325978 -7.3388778)"
6722325513,6722325514,0,469305708,Gang Pradhana,living_street,False,False,1.338,0.2,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7325901 -7.3388685, 112.7325978 -7.3388778)"
6722325513,4636657856,0,469305708,Gang Pradhana,living_street,False,True,1.382,0.2,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7325901 -7.3388685, 112.7325892 -7.3388561)"
6722325514,6722325512,0,469305708,Gang Pradhana,living_street,False,False,2.2,0.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7325978 -7.3388778, 112.7326119 -7.3388918)"
6722325514,6722325513,0,469305708,Gang Pradhana,living_street,False,True,1.338,0.2,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7325978 -7.3388778, 112.7325901 -7.3388685)"
6722325515,4636657857,0,469305708,Gang Pradhana,living_street,False,False,0.914,0.2,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7326094 -7.3387621, 112.73261 -7.3387703)"
6722325515,6722325516,0,469305708,Gang Pradhana,living_street,False,True,0.829,0.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7326094 -7.3387621, 112.7326059 -7.3387555)"
6722325516,6722325515,0,469305708,Gang Pradhana,living_street,False,False,0.829,0.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7326059 -7.3387555, 112.7326094 -7.3387621)"
6722325516,6722325518,0,469305708,Gang Pradhana,living_street,False,True,1.97,0.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7326059 -7.3387555, 112.7325941 -7.3387422)"
6722325517,6722325518,0,469305708,Gang Pradhana,living_street,False,False,0.774,0.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7325916 -7.3387357, 112.7325941 -7.3387422)"
6722325517,4636657858,0,469305708,Gang Pradhana,living_street,False,True,0.891,0.2,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7325916 -7.3387357, 112.732592 -7.3387277)"
6722325518,6722325516,0,469305708,Gang Pradhana,living_street,False,False,1.97,0.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7325941 -7.3387422, 112.7326059 -7.3387555)"
6722325518,6722325517,0,469305708,Gang Pradhana,living_street,False,True,0.774,0.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7325941 -7.3387422, 112.7325916 -7.3387357)"
6722325519,1719641788,0,159882767,,living_street,False,False,10.006,1.8,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7336224 -7.336205, 112.7335384 -7.336171)"
6722325519,1719641791,0,159882767,,living_street,False,True,15.534,2.8,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7336224 -7.336205, 112.7337582 -7.3362421)"
6722325520,6722325521,0,469305872,,living_street,False,False,2.185,0.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7335188 -7.3361365, 112.7335225 -7.3361558)"
6722325520,6722325522,0,469305872,,living_street,False,True,2.119,0.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7335188 -7.3361365, 112.7335225 -7.3361178)"
6722325521,1719641788,0,469305872,,living_street,False,False,2.435,0.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7335225 -7.3361558, 112.7335384 -7.336171)"
6722325521,6722325520,0,469305872,,living_street,False,True,2.185,0.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7335225 -7.3361558, 112.7335188 -7.3361365)"
6722325522,6722325520,0,469305872,,living_street,False,False,2.119,0.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7335225 -7.3361178, 112.7335188 -7.3361365)"
6722325522,4636658624,0,469305872,,living_street,False,True,8.483,1.5,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7335225 -7.3361178, 112.7335408 -7.3360437)"
6722325523,5608705170,0,816444050,,service,True,False,3.526,0.4,30,20.0,1500.0,1,2.75,permissive,,,"LINESTRING (112.738899 -7.3393094, 112.7388682 -7.3393009)"
6722325525,6722325528,0,469305711,Jalan Siwalankerto Timur I,residential,False,False,3.811,0.5,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7383817 -7.3381782, 112.7383766 -7.3381443)"
6722325525,4636657864,0,469305711,Jalan Siwalankerto Timur I,residential,False,True,2.953,0.4,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7383817 -7.3381782, 112.7383861 -7.3382044)"
6722325526,4636657864,0,469305711,Jalan Siwalankerto Timur I,residential,False,False,3.263,0.4,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7383877 -7.3382337, 112.7383861 -7.3382044)"
6722325526,6722325527,0,469305711,Jalan Siwalankerto Timur I,residential,False,True,3.135,0.4,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7383877 -7.3382337, 112.7383844 -7.3382617)"
6722325527,6722325526,0,469305711,Jalan Siwalankerto Timur I,residential,False,False,3.135,0.4,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7383844 -7.3382617, 112.7383877 -7.3382337)"
6722325527,4636657865,0,469305711,Jalan Siwalankerto Timur I,residential,False,True,5.436,0.7,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7383844 -7.3382617, 112.7383756 -7.3383098)"
6722325528,4636657863,0,469305711,Jalan Siwalankerto Timur I,residential,False,False,5.125,0.6,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7383766 -7.3381443, 112.7383706 -7.3380986)"
6722325528,6722325525,0,469305711,Jalan Siwalankerto Timur I,residential,False,True,3.811,0.5,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7383766 -7.3381443, 112.7383817 -7.3381782)"
6722325529,6722346503,0,715215673,,residential,False,False,46.095,5.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7395702 -7.3368308, 112.7394783 -7.3372352)"
6722325532,6722325533,0,698804862,Jalan Jemur Andayani XXI,residential,False,False,20.037,2.4,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7391122 -7.3312602, 112.7389339 -7.3312256)"
6722325532,1719578771,0,698804862,Jalan Jemur Andayani XXI,residential,False,True,21.893,2.6,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7391122 -7.3312602, 112.7393031 -7.3313142)"
6722325533,6722346435,0,698804862,Jalan Jemur Andayani XXI,residential,False,False,7.414,0.9,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7389339 -7.3312256, 112.7388668 -7.3312216)"
6722325533,6722325532,0,698804862,Jalan Jemur Andayani XXI,residential,False,True,20.037,2.4,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7389339 -7.3312256, 112.7391122 -7.3312602)"
6722325534,6722325536,0,698804862,Jalan Jemur Andayani XXI,residential,False,False,17.726,2.1,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7385946 -7.3312243, 112.7384377 -7.3311897)"
6722325534,6722325537,0,698804862,Jalan Jemur Andayani XXI,residential,False,True,4.752,0.6,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7385946 -7.3312243, 112.7386375 -7.3312283)"
6722325535,6722325537,0,698804862,Jalan Jemur Andayani XXI,residential,False,False,7.246,0.9,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7387032 -7.3312283, 112.7386375 -7.3312283)"
6722325535,6722346435,0,698804862,Jalan Jemur Andayani XXI,residential,False,True,18.058,2.2,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7387032 -7.3312283, 112.7388668 -7.3312216)"
6722325536,1719578747,0,698804862,Jalan Jemur Andayani XXI,residential,False,False,11.577,1.4,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7384377 -7.3311897, 112.738333 -7.3311822)"
6722325536,6722325534,0,698804862,Jalan Jemur Andayani XXI,residential,False,True,17.726,2.1,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7384377 -7.3311897, 112.7385946 -7.3312243)"
6722325537,6722325534,0,698804862,Jalan Jemur Andayani XXI,residential,False,False,4.752,0.6,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7386375 -7.3312283, 112.7385946 -7.3312243)"
6722325537,6722325535,0,698804862,Jalan Jemur Andayani XXI,residential,False,True,7.246,0.9,30,35.0,3000.0,1,6,permissive,,,"LINESTRING (112.7386375 -7.3312283, 112.7387032 -7.3312283)"
6722325538,4617662014,0,590681443,,residential,False,False,26.697,3.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7365547 -7.3324972, 112.7363142 -7.3325245)"
6722325538,5639045741,0,715215674,,residential,False,True,11.563,1.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7365547 -7.3324972, 112.7366587 -7.332484)"
6722325539,6709405267,0,586746277,,service,False,False,1.079,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7369113 -7.33265, 112.7369198 -7.3326548)"
6722325539,6722325541,0,586746277,,service,False,True,1.034,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7369113 -7.33265, 112.7369021 -7.3326482)"
6722325540,5605885566,0,586746277,,service,False,False,4.427,0.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7369266 -7.3326632, 112.7369336 -7.3327024)"
6722325540,6709405267,0,586746277,,service,False,True,1.198,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7369266 -7.3326632, 112.7369198 -7.3326548)"
6722325541,6722325539,0,586746277,,service,False,False,1.034,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7369021 -7.3326482, 112.7369113 -7.33265)"
6722325541,6709405268,0,586746277,,service,False,True,2.372,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7369021 -7.3326482, 112.7368806 -7.3326489)"
6722325542,6722325544,0,587072755,,service,False,False,0.596,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7363167 -7.3331586, 112.7363207 -7.333155)"
6722325542,6722325543,0,587072755,,service,False,True,0.801,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7363167 -7.3331586, 112.736315 -7.3331656)"
6722325543,6722325542,0,587072755,,service,False,False,0.801,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.736315 -7.3331656, 112.7363167 -7.3331586)"
6722325543,6722325545,0,587072755,,service,False,True,1.783,0.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.736315 -7.3331656, 112.736316 -7.3331816)"
6722325544,5608388582,0,587072755,,service,False,False,2.09,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7363207 -7.333155, 112.7363375 -7.3331463)"
6722325544,6722325542,0,587072755,,service,False,True,0.596,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7363207 -7.333155, 112.7363167 -7.3331586)"
6722325545,6722325543,0,587072755,,service,False,False,1.783,0.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.736316 -7.3331816, 112.736315 -7.3331656)"
6722325545,5608388583,0,587072755,,service,False,True,32.629,3.9,30,25.0,2000.0,2,4,,,,"LINESTRING (112.736316 -7.3331816, 112.7363563 -7.3334723)"
6722325546,6722346403,0,715215675,,service,False,False,34.995,4.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7348944 -7.3343767, 112.7348287 -7.3340688)"
6722325546,6722325547,0,715215675,,service,False,True,3.722,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7348944 -7.3343767, 112.7348978 -7.33441)"
6722325547,6722325546,0,715215675,,service,False,False,3.722,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7348978 -7.33441, 112.7348944 -7.3343767)"
6722325547,6722325548,0,715215675,,service,False,True,2.784,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7348978 -7.33441, 112.7348931 -7.3344346)"
6722325548,6722325547,0,715215675,,service,False,False,2.784,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7348931 -7.3344346, 112.7348978 -7.33441)"
6722325548,6722325549,0,715215675,,service,False,True,3.155,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7348931 -7.3344346, 112.7348709 -7.3344525)"
6722325549,6722325548,0,715215675,,service,False,False,3.155,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7348709 -7.3344525, 112.7348931 -7.3344346)"
6722325549,9662735162,0,715215675,,service,False,True,12.217,1.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7348709 -7.3344525, 112.7347631 -7.3344778)"
6722325550,5608388737,0,467092004,Jalan Jemur Andayani I,residential,False,False,27.717,3.3,30,35.0,3000.0,1,6,,,,"LINESTRING (112.7347644 -7.3344856, 112.7348107 -7.3347306)"
6722325550,9662735162,0,467092004,Jalan Jemur Andayani I,residential,False,True,0.879,0.1,30,35.0,3000.0,1,6,,,,"LINESTRING (112.7347644 -7.3344856, 112.7347631 -7.3344778)"
6722325551,5608342970,0,587068729,,service,False,False,6.991,0.8,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7342371 -7.3352065, 112.7342876 -7.3352445)"
6722325551,6722325553,0,587068729,,service,False,True,7.825,0.9,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7342371 -7.3352065, 112.7341765 -7.3351699)"
6722325552,5608342964,0,587068727,,service,False,False,8.462,1.0,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7340853 -7.3349867, 112.7340196 -7.3349474)"
6722325552,9186981530,0,715215676,,service,False,False,5.752,0.7,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7340853 -7.3349867, 112.7341185 -7.3350266)"
6722325553,6722325551,0,587068729,,service,False,False,7.825,0.9,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7341765 -7.3351699, 112.7342371 -7.3352065)"
6722325553,4636658628,0,587068729,,service,False,True,39.917,4.8,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7341765 -7.3351699, 112.7338336 -7.335055)"
6722325553,9186981531,0,715215676,,service,False,True,12.701,1.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7341765 -7.3351699, 112.7341399 -7.3350616)"
6722325553,6722325554,0,715215677,,service,False,True,51.736,6.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7341765 -7.3351699, 112.7340402 -7.3356151)"
6722325554,6722325553,0,715215677,,service,False,False,51.736,6.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7340402 -7.3356151, 112.7341765 -7.3351699)"
6722325555,9186981529,0,587068729,,service,False,False,11.574,1.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.734502 -7.3353973, 112.7345941 -7.3354472)"
6722325555,5608342968,0,587068729,,service,False,True,9.779,1.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.734502 -7.3353973, 112.7344283 -7.3353484)"
6722325557,1719641785,0,926201427,Jalan Siwalankerto Tengah,residential,False,False,20.671,2.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7317878 -7.3360932, 112.7316132 -7.3360256)"
6722325557,4636658623,0,926201427,Jalan Siwalankerto Tengah,residential,False,True,20.662,2.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7317878 -7.3360932, 112.7319593 -7.336168)"
6722325558,6722325559,0,379337421,Jalan Siwalankerto,residential,False,False,4.169,0.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7369397 -7.3400131, 112.7369772 -7.3400084)"
6722325558,414554388,0,379337421,Jalan Siwalankerto,residential,False,True,4.219,0.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7369397 -7.3400131, 112.7369015 -7.3400111)"
6722325559,414554389,0,379337421,Jalan Siwalankerto,residential,False,False,3.762,0.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7369772 -7.3400084, 112.73701 -7.3399991)"
6722325559,6722325558,0,379337421,Jalan Siwalankerto,residential,False,True,4.169,0.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7369772 -7.3400084, 112.7369397 -7.3400131)"
6722325560,414554390,0,379337421,Jalan Siwalankerto,residential,False,False,5.284,0.6,30,25.0,2000.0,2,4,,,,"LINESTRING (112.737063 -7.3399579, 112.7370953 -7.3399228)"
6722325560,414554389,0,379337421,Jalan Siwalankerto,residential,False,True,7.426,0.9,30,25.0,2000.0,2,4,,,,"LINESTRING (112.737063 -7.3399579, 112.73701 -7.3399991)"
6722325561,6722325562,0,379337421,Jalan Siwalankerto,residential,False,False,2.925,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372439 -7.3396808, 112.7372552 -7.339657)"
6722325561,414554391,0,379337421,Jalan Siwalankerto,residential,False,True,16.49,2.0,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372439 -7.3396808, 112.7371657 -7.3398072)"
6722325562,6722325563,0,379337421,Jalan Siwalankerto,residential,False,False,2.779,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372552 -7.339657, 112.7372635 -7.3396334)"
6722325562,6722325561,0,379337421,Jalan Siwalankerto,residential,False,True,2.925,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372552 -7.339657, 112.7372439 -7.3396808)"
6722325563,414554392,0,379337421,Jalan Siwalankerto,residential,False,False,8.573,1.0,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372635 -7.3396334, 112.7372846 -7.3395592)"
6722325563,6722325562,0,379337421,Jalan Siwalankerto,residential,False,True,2.779,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372635 -7.3396334, 112.7372552 -7.339657)"
6722325567,5608705181,0,587121101,,service,False,False,1.527,0.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7351047 -7.3391046, 112.7351184 -7.3391026)"
6722325567,6722325568,0,587121101,,service,False,True,1.82,0.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7351047 -7.3391046, 112.7350903 -7.3391126)"
6722325568,6722325567,0,587121101,,service,False,False,1.82,0.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7350903 -7.3391126, 112.7351047 -7.3391046)"
6722325568,6722325569,0,587121101,,service,False,True,3.467,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7350903 -7.3391126, 112.7350728 -7.3391385)"
6722325569,6722325568,0,587121101,,service,False,False,3.467,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7350728 -7.3391385, 112.7350903 -7.3391126)"
6722325569,5608705151,0,587121101,,service,False,True,19.958,2.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7350728 -7.3391385, 112.7349966 -7.3393013)"
6722325570,6722325575,0,587121103,,service,False,False,1.048,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7346869 -7.3392137, 112.734696 -7.339211)"
6722325570,6722325571,0,587121103,,service,False,True,0.814,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7346869 -7.3392137, 112.7346817 -7.3392189)"
6722325571,6722325570,0,587121103,,service,False,False,0.814,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7346817 -7.3392189, 112.7346869 -7.3392137)"
6722325571,6722325576,0,587121103,,service,False,True,0.895,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7346817 -7.3392189, 112.7346785 -7.3392263)"
6722325572,6722325574,0,587121103,,service,False,False,0.814,0.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7346572 -7.3392908, 112.7346577 -7.3392835)"
