LinkID,Node1,Node2,Capacity,Distance,MaxSpeed,NumLane,RoadWidth,RoadType,RoadName
150,106,105,1500.0,0.003,35.0,2,3.0,tertiary,n/a
151,106,107,1500.0,0.002,35.0,2,3.0,tertiary,n/a
152,107,106,1500.0,0.002,35.0,2,3.0,tertiary,n/a
153,107,108,1500.0,0.001,35.0,2,3.0,tertiary,n/a
154,108,107,1500.0,0.001,35.0,2,3.0,tertiary,n/a
155,108,109,1500.0,0.0,35.0,2,3.0,tertiary,n/a
156,109,108,1500.0,0.0,35.0,2,3.0,tertiary,n/a
157,109,110,1500.0,0.001,35.0,2,3.0,tertiary,n/a
158,110,109,1500.0,0.001,35.0,2,3.0,tertiary,n/a
159,110,111,1500.0,0.003,35.0,2,3.0,tertiary,n/a
160,111,110,1500.0,0.003,35.0,2,3.0,tertiary,n/a
161,111,112,1500.0,0.003,35.0,2,3.0,tertiary,n/a
162,112,111,1500.0,0.003,35.0,2,3.0,tertiary,n/a
163,112,134,1500.0,0.004,35.0,2,3.0,tertiary,n/a
164,134,112,1500.0,0.004,35.0,2,3.0,tertiary,n/a
165,134,135,1500.0,0.004,35.0,2,3.0,tertiary,n/a
